0.000000000000000000e+00,8.112989850549563016e+03
1.000000000000000000e+00,8.119489843917884173e+03
0.000000000000000000e+00,8.125989847286206896e+03
1.000000000000000000e+00,8.132489844254528180e+03
0.000000000000000000e+00,8.138989849122850501e+03
1.000000000000000000e+00,8.145489847991171700e+03
0.000000000000000000e+00,8.151989845659493767e+03
1.000000000000000000e+00,8.158489847327815369e+03
0.000000000000000000e+00,8.164989849996137309e+03
