8.084887810690498554e+03
8.084889810390435741e+03
8.084891811490371765e+03
8.084893809690309354e+03
8.084895809590246245e+03
8.084897809590182987e+03
8.084899809990120957e+03
8.084901810390058017e+03
8.084903810289994908e+03
8.084905809989932095e+03
8.084907809589869430e+03
8.084909809489807230e+03
8.084911809589743825e+03
8.084913809489680716e+03
8.084916809589586592e+03
8.084917809589554963e+03
8.084919809589492615e+03
8.084921809589429358e+03
8.084923810489366588e+03
8.084925809589303753e+03
8.084927809789241110e+03
8.084929809589178149e+03
8.084931809689115653e+03
8.084933809689053305e+03
8.084935809488990344e+03
8.084937809588926939e+03
8.084939810288863555e+03
8.084941809488800573e+03
8.084943809488738225e+03
8.084945810088675898e+03
8.084948811388580907e+03
8.084949809488550272e+03
8.084951809688487629e+03
8.084953809888424075e+03
8.084955809588362172e+03
8.084957809488299063e+03
8.084959811988235742e+03
8.084961813088172676e+03
8.084963812288109693e+03
8.084965810188046817e+03
8.084967810187984469e+03
8.084969809787921804e+03
8.084971809687858695e+03
8.084974809787764571e+03
8.084975810987732984e+03
8.084977813287670870e+03
8.084980811887576237e+03
8.084981809887543932e+03
8.084983810087481288e+03
8.084985809887418327e+03
8.084987810087355683e+03
8.084989809987293484e+03
8.084991809887230374e+03
8.084993809787167265e+03
8.084995809587105214e+03
8.084997809587041957e+03
8.084999810286979482e+03
8.085001810186916373e+03
8.085003809686853856e+03
8.085006809986759436e+03
8.085007809686727342e+03
8.085009809686664994e+03
8.085011809586601885e+03
8.085013809586539537e+03
8.085015809786475984e+03
8.085017810286413805e+03
8.085019809686350527e+03
8.085021809986287735e+03
8.085023809686224922e+03
8.085025810886161707e+03
8.085027809986098873e+03
8.085029810786036251e+03
8.085031809885973416e+03
8.085033809785910307e+03
8.085035809785847960e+03
8.085038809785753074e+03
8.085039809685722503e+03
8.085041809685659246e+03
8.085043810285596919e+03
8.085045810185533810e+03
8.085047809785471145e+03
8.085049811485408100e+03
8.085051809585344927e+03
8.085053809585282579e+03
8.085055810185219343e+03
8.085057809585156974e+03
8.085059809585093717e+03
8.085061809585031369e+03
8.085063809784968726e+03
8.085065810084905934e+03
8.085067809884842973e+03
8.085070810484748108e+03
8.085071809884716458e+03
8.085073809784653349e+03
8.085075809884590853e+03
8.085077810184528062e+03
8.085079810484465270e+03
8.085081810984403091e+03
8.085083809984339496e+03
8.085085810184276852e+03
8.085087809784214187e+03
8.085089809984151543e+03
8.085091810584089217e+03
8.085093809584026531e+03
8.085095809483962512e+03
8.085097809783899720e+03
8.085099810183836780e+03
8.085102809783743396e+03
8.085103809483711302e+03
8.085105810583649145e+03
8.085107809883586015e+03
8.085109809983523519e+03
8.085111810283460727e+03
8.085113809783397301e+03
8.085115810383334974e+03
8.085117809883271548e+03
8.085119810883208629e+03
8.085121809683145329e+03
8.085123809583083130e+03
8.085125810183019894e+03
8.085127809982957842e+03
8.085129809782894881e+03
8.085131809582831920e+03
8.085134810382737669e+03
8.085135809582706315e+03
8.085137810582643397e+03
8.085139810382580436e+03
8.085141809882517009e+03
8.085143809882454661e+03
8.085145809882391404e+03
8.085147809682329353e+03
8.085149809882266709e+03
8.085151809982203304e+03
8.085153811082141146e+03
8.085155809882077847e+03
8.085157809782015647e+03
8.085159809881952242e+03
8.085161810481889916e+03
8.085163810081826341e+03
8.085166810681732386e+03
8.085167809981700884e+03
8.085169810281638092e+03
8.085171809981575279e+03
8.085173809781512318e+03
8.085175809981449675e+03
8.085177809681386861e+03
8.085179810181323774e+03
8.085181810881261299e+03
8.085183809781198761e+03
8.085185809581134890e+03
